173	2020	19	1.0
214	2018	14	0.8975
361	2022	34	1.0
325	2021	12	1.0
432	2023	28	1.0
405	2022	24	1.0
390	2019	30	1.0
436	2020	-18	1.0
39	2021	-10	1.0
286	2021	5	1.0
445	2021	-3	1.0
144	2023	0	1.0
23	2022	34	1.0
50	2023	-17	1.0
260	2020	-1	1.0
415	2022	20	1.0
309	2022	19	1.0
405	2022	5	1.0
157	2022	-2	1.0
134	2021	-9	1.0
317	2022	-12	1.0
450	2023	32	1.0
54	2022	11	1.0
23	2020	-20	1.0
475	2021	39	1.0
436	2022	-4	1.0
247	2021	36	1.0
256	2019	27	1.0
353	2022	-12	1.0
6	2021	39	1.0
57	2020	-11	1.0
301	2018	34	1.0
257	2021	-3	1.0
290	2021	5	1.0
338	2021	0	0.9925
398	2022	2	1.0
491	2020	19	1.0
397	2020	17	1.0
51	2022	-18	1.0
32	2019	27	1.0
22	2022	-12	1.0
319	2022	-12	1.0
71	2019	34	1.0
196	2021	-17	1.0
403	2022	6	1.0
396	2018	21	1.0
235	2021	-3	1.0
161	2021	5	1.0
132	2022	-7	1.0
94	2021	-19	1.0
457	2018	-14	1.0
452	2021	8	1.0
419	2018	22	1.0
428	2022	18	1.0
274	2022	17	1.0
306	2021	23	1.0
494	2019	13	1.0
270	2022	23	1.0
107	2018	9	1.0
311	2022	4	1.0
480	2023	21	1.0
331	2018	13	1.0
275	2023	-1	1.0
86	2022	13	1.0
299	2022	-13	1.0
379	2021	0	1.0
292	2018	25	1.0
485	2023	-13	1.0
465	2021	-9	1.0
45	2021	-12	1.0
326	2022	-16	1.0
78	2020	-10	1.0
425	2022	-1	1.0
134	2022	2	1.0
441	2023	0	1.0
18	2022	-12	1.0
303	2018	36	1.0
409	2021	38	1.0
346	2022	28	1.0
256	2021	16	1.0
473	2021	27	1.0
96	2021	-17	1.0
454	2021	-17	1.0
484	2022	-11	1.0
496	2022	37	1.0
105	2020	-14	1.0
79	2021	36	1.0
109	2019	37	1.0
410	2021	2	1.0
179	2021	26	1.0
146	2019	32	1.0
278	2022	28	1.0
146	2020	-3	1.0
66	2020	26	1.0
382	2018	18	1.0
91	2021	19	1.0
10	2021	13	1.0
415	2021	13	1.0
304	2020	29	1.0
441	2021	6	1.0
273	2022	31	1.0
417	2018	9	1.0
179	2021	15	1.0
479	2020	11	1.0
297	2023	36	1.0
397	2022	0	1.0
255	2018	7	1.0
389	2023	-11	1.0
380	2019	-7	1.0
312	2018	29	1.0
476	2020	-13	1.0
218	2022	-10	1.0
254	2019	6	1.0
66	2020	-9	1.0
453	2023	7	1.0
145	2019	2	1.0
463	2022	7	1.0
48	2022	0	1.0
213	2020	36	1.0
129	2019	-9	1.0
404	2019	29	1.0
399	2018	34	1.0
291	2020	5	1.0
118	2021	2	1.0
199	2022	29	1.0
237	2023	-15	1.0
118	2019	5	1.0
205	2020	34	1.0
186	2022	21	1.0
130	2023	-16	1.0
211	2018	1	1.0
325	2023	14	1.0
121	2021	-9	1.0
424	2022	6	1.0
258	2021	-3	1.0
302	2022	-12	1.0
63	2022	-14	1.0
231	2019	27	1.0
367	2021	24	1.0
429	2020	29	1.0
238	2021	19	1.0
107	2022	20	1.0
478	2021	10	1.0
162	2023	25	1.0
344	2022	35	1.0
115	2021	38	1.0
425	2019	12	1.0
398	2021	37	1.0
457	2020	38	1.0
302	2018	1	1.0
476	2018	31	1.0
207	2022	-11	1.0
460	2019	25	1.0
173	2022	39	1.0
434	2019	6	1.0
183	2022	11	1.0
63	2023	-6	1.0
87	2018	29	1.0
216	2021	-18	1.0
411	2021	38	1.0
39	2021	-7	1.0
122	2021	18	1.0
408	2022	-19	1.0
320	2018	-15	1.0
277	2021	10	1.0
387	2019	12	1.0
283	2018	-19	1.0
247	2022	1	1.0
324	2022	28	1.0
446	2018	34	1.0
59	2022	20	1.0
140	2021	1	1.0
445	2018	-9	1.0
172	2020	-2	1.0
89	2019	19	1.0
145	2022	13	1.0
18	2020	14	1.0
336	2021	27	1.0
330	2020	27	1.0
353	2021	16	1.0
426	2021	30	1.0
79	2022	5	1.0
280	2018	-10	1.0
384	2021	20	1.0
183	2021	30	1.0
71	2023	4	1.0
359	2020	-15	1.0
170	2019	36	1.0
492	2019	-18	1.0
198	2020	30	1.0
50	2021	17	1.0
403	2021	7	1.0
447	2022	29	1.0
49	2022	13	1.0
101	2019	19	1.0
187	2023	17	1.0
56	2021	34	1.0
338	2019	-10	1.0
461	2023	19	1.0
96	2019	-10	1.0
49	2021	8	1.0
94	2021	-3	1.0
75	2019	-4	1.0
444	2023	3	1.0
118	2023	4	1.0
389	2022	-3	1.0
283	2022	-13	1.0
364	2020	7	1.0
327	2022	-16	1.0
372	2018	8	1.0
217	2022	-10	1.0
184	2021	6	1.0
392	2023	29	1.0
7	2020	-20	1.0
48	2023	13	1.0
46	2023	-9	1.0
269	2019	26	1.0
323	2021	-19	1.0
303	2023	-7	1.0
327	2018	32	1.0
117	2022	-20	1.0
267	2019	-18	1.0
236	2021	0	1.0
58	2021	10	1.0
106	2021	6	1.0
240	2018	13	1.0
307	2020	27	1.0
195	2021	-2	1.0
170	2022	-19	1.0
114	2022	11	1.0
75	2021	-14	1.0
407	2023	34	1.0
326	2021	-17	1.0
350	2022	25	1.0
200	2019	-4	1.0
292	2023	-13	1.0
126	2020	17	1.0
86	2019	25	1.0
232	2019	1	1.0
21	2022	11	1.0
7	2021	-8	1.0
57	2019	-12	1.0
179	2018	29	1.0
483	2021	17	1.0
206	2018	8	1.0
95	2023	-19	1.0
283	2023	-17	1.0
137	2021	34	1.0
459	2023	2	1.0
120	2022	2	1.0
80	2021	38	1.0
366	2021	-6	1.0
411	2022	20	1.0
114	2020	26	1.0
219	2022	20	1.0
489	2021	34	1.0
442	2018	33	1.0
482	2019	-7	1.0
430	2022	32	1.0
61	2023	-5	1.0
241	2021	25	1.0
44	2022	-5	1.0
322	2020	-8	1.0
54	2020	37	1.0
80	2023	4	1.0
247	2021	32	1.0
88	2021	9	1.0
72	2022	28	1.0
356	2021	-1	1.0
461	2020	8	1.0
129	2022	39	1.0
398	2018	-13	1.0
422	2023	18	1.0
487	2018	14	1.0
264	2023	14	1.0
464	2020	-18	1.0
156	2021	25	1.0
367	2019	-14	1.0
59	2020	5	1.0
440	2021	-15	1.0
350	2023	23	1.0
181	2023	-3	1.0
121	2018	22	1.0
248	2022	-3	1.0
322	2020	-18	1.0
346	2019	5	1.0
378	2021	-9	1.0
31	2021	6	1.0
122	2019	6	1.0
274	2022	-16	1.0
499	2022	-1	1.0
379	2022	26	1.0
189	2020	-14	1.0
85	2018	-16	1.0
206	2018	-3	1.0
80	2021	-4	1.0
145	2022	-20	1.0
280	2021	-16	1.0
233	2019	33	0.8825000000000001
472	2020	14	1.0
215	2019	38	1.0
481	2019	-6	1.0
453	2018	9	1.0
212	2020	11	1.0
371	2022	-9	1.0
185	2021	12	1.0
385	2020	-3	1.0
465	2023	25	1.0
238	2019	14	1.0
263	2022	-17	1.0
171	2018	2	1.0
258	2019	-5	1.0
269	2023	-20	1.0
491	2019	24	1.0
412	2019	-10	1.0
213	2021	-9	1.0
225	2020	-12	1.0
328	2021	-19	1.0
252	2018	26	1.0
205	2023	23	1.0
208	2018	27	1.0
334	2023	36	1.0
161	2022	38	1.0
290	2019	16	1.0
114	2018	-14	1.0
400	2020	3	1.0
455	2022	25	1.0
225	2021	38	1.0
67	2018	6	1.0
230	2019	36	1.0
272	2022	38	1.0
191	2021	29	1.0
226	2022	2	1.0
242	2019	-15	1.0
83	2022	10	1.0
64	2022	17	1.0
177	2018	-12	1.0
55	2021	0	1.0
484	2021	26	1.0
487	2021	27	1.0
254	2022	8	1.0
187	2022	8	1.0
315	2021	-17	1.0
224	2023	-20	1.0
128	2022	2	1.0
281	2021	-15	1.0
450	2023	-4	1.0
127	2022	4	1.0
241	2018	1	1.0
465	2023	0	1.0
177	2019	11	1.0
427	2021	-16	1.0
49	2021	-1	1.0
73	2020	5	1.0
6	2019	-7	1.0
298	2020	10	1.0
33	2020	9	1.0
61	2019	-13	1.0
121	2022	32	1.0
81	2022	23	1.0
381	2021	20	1.0
372	2022	4	1.0
377	2021	14	1.0
57	2022	10	1.0
479	2023	2	1.0
195	2019	37	1.0
328	2018	24	1.0
65	2021	-7	1.0
204	2021	33	1.0
384	2022	-5	1.0
259	2022	0	1.0
480	2023	-6	1.0
319	2022	1	1.0
219	2021	22	1.0
150	2022	36	1.0
459	2020	-17	1.0
395	2020	37	1.0
257	2019	12	1.0
27	2022	-19	1.0
468	2022	-9	1.0
251	2018	27	1.0
75	2023	14	1.0
453	2018	35	1.0
444	2021	-15	1.0
52	2019	1	1.0
359	2020	-20	1.0
185	2018	-19	1.0
91	2023	24	1.0
126	2022	38	1.0
75	2022	-7	1.0
181	2018	-12	1.0
446	2018	-9	1.0
474	2018	30	1.0
362	2022	22	1.0
278	2020	-4	1.0
138	2022	19	1.0
260	2021	25	1.0
269	2021	30	1.0
302	2022	-2	1.0
312	2021	-7	1.0
100	2018	36	1.0
196	2019	32	1.0
228	2022	22	1.0
68	2021	29	1.0
42	2023	36	1.0
183	2021	-7	1.0
235	2020	-14	1.0
403	2020	13	1.0
330	2021	15	1.0
428	2019	36	1.0
82	2022	-19	1.0
359	2023	-16	1.0
411	2021	23	1.0
180	2022	11	1.0
305	2020	9	1.0
120	2023	8	1.0
134	2018	20	1.0
490	2021	32	1.0
372	2020	-8	1.0
357	2021	0	1.0
56	2018	-3	1.0
495	2018	32	1.0
417	2021	13	1.0
40	2022	-16	1.0
106	2022	38	1.0
456	2022	-20	1.0
29	2023	36	1.0
80	2023	-10	1.0
255	2020	4	1.0
429	2019	-3	1.0
332	2022	25	1.0
328	2019	-15	1.0
139	2022	-16	1.0
251	2019	29	1.0
339	2023	20	1.0
143	2020	27	1.0
271	2023	0	1.0
383	2021	2	1.0
345	2023	24	1.0
364	2023	17	1.0
351	2019	12	1.0
266	2021	-16	1.0
402	2020	13	1.0
36	2018	-4	1.0
158	2019	-5	1.0
433	2022	-7	1.0
229	2021	14	1.0
432	2021	4	1.0
132	2022	16	1.0
149	2018	27	1.0
114	2023	-10	1.0
245	2022	33	1.0
477	2018	36	1.0
408	2022	11	1.0
499	2022	1	1.0
494	2022	-9	1.0
404	2020	3	1.0
38	2022	5	1.0
499	2022	-3	1.0
418	2021	29	1.0
347	2018	3	1.0
106	2021	6	1.0
6	2018	1	1.0
256	2020	33	1.0
432	2018	-7	1.0
358	2021	-10	1.0
2	2023	8	1.0
251	2018	-15	1.0
437	2022	30	1.0
120	2021	-14	1.0
484	2022	12	1.0
106	2022	8	1.0
101	2022	18	1.0
461	2018	-1	1.0
117	2022	-8	1.0
54	2023	10	1.0
239	2021	-9	1.0
267	2020	22	1.0
74	2020	27	1.0
473	2020	25	1.0
185	2022	11	1.0
440	2022	-2	1.0
70	2023	2	1.0
283	2021	32	1.0
245	2023	16	1.0
307	2023	32	1.0
325	2019	22	1.0
193	2018	-8	1.0
149	2018	27	0.7525
160	2022	27	1.0
293	2018	-10	1.0
234	2022	0	1.0
95	2019	-2	1.0
228	2022	-3	1.0
292	2019	18	1.0
442	2022	35	1.0
211	2022	-13	1.0
14	2022	-19	1.0
497	2022	-3	1.0
411	2022	1	1.0
228	2022	-5	1.0
70	2022	30	1.0
90	2021	32	1.0
61	2021	36	1.0
205	2021	14	1.0
1	2021	34	1.0
142	2023	17	1.0
480	2021	-9	1.0
311	2020	28	1.0
363	2019	-10	1.0
363	2022	5	1.0
140	2022	-3	1.0
282	2022	-5	1.0
4	2019	-13	1.0
234	2018	21	1.0
275	2022	-7	1.0
34	2021	-7	1.0
44	2021	-11	1.0
210	2020	-12	1.0
141	2022	-20	1.0
104	2022	5	1.0
29	2020	-18	1.0
295	2022	14	1.0
107	2021	-18	1.0
302	2020	33	1.0
250	2018	-2	1.0
333	2022	34	1.0
443	2019	17	1.0
141	2022	-18	1.0
460	2021	31	1.0
296	2022	22	1.0
373	2022	1	1.0
296	2021	35	1.0
461	2019	19	1.0
274	2018	-6	1.0
359	2021	34	1.0
306	2020	26	1.0
300	2022	7	1.0
247	2021	-8	1.0
124	2021	-1	1.0
94	2022	2	1.0
104	2018	20	1.0
143	2019	36	1.0
285	2019	3	1.0
310	2022	30	1.0
228	2018	24	1.0
385	2023	-5	1.0
136	2020	38	1.0
347	2022	34	1.0
63	2019	8	1.0
215	2021	26	1.0
296	2019	-15	1.0
268	2018	15	1.0
477	2021	27	1.0
78	2022	-11	1.0
263	2023	37	1.0
102	2022	-16	1.0
419	2022	2	1.0
254	2020	25	1.0
179	2019	36	1.0
404	2021	30	1.0
298	2020	13	1.0
222	2023	14	1.0
209	2023	-3	1.0
357	2023	3	1.0
307	2022	-3	1.0
265	2021	4	1.0
84	2022	37	1.0
85	2020	30	1.0
180	2021	26	1.0
90	2022	-5	1.0
239	2022	0	1.0
245	2023	28	1.0
236	2023	28	1.0
100	2018	0	1.0
461	2021	-7	1.0
295	2022	14	1.0
246	2022	8	1.0
66	2022	31	1.0
374	2019	22	1.0
173	2021	14	1.0
372	2018	17	1.0
238	2022	-6	1.0
471	2021	1	1.0
350	2018	22	1.0
346	2021	34	1.0
296	2023	27	1.0
145	2022	39	1.0
390	2018	-10	1.0
204	2021	26	1.0
100	2023	5	1.0
280	2020	34	1.0
341	2022	-20	1.0
70	2019	34	1.0
361	2020	-2	1.0
20	2019	2	1.0
42	2018	35	1.0
157	2019	13	1.0
449	2022	8	1.0
282	2021	4	1.0
136	2022	34	1.0
26	2020	-15	1.0
125	2018	37	1.0
328	2022	15	1.0
336	2021	-5	1.0
348	2018	36	1.0
273	2020	38	1.0
203	2018	-14	1.0
370	2019	4	1.0
262	2023	22	1.0
203	2022	7	1.0
223	2021	-10	0.755
449	2021	4	1.0
412	2023	7	1.0
81	2021	31	1.0
497	2022	19	1.0
432	2021	-11	1.0
138	2021	-13	1.0
394	2022	15	1.0
453	2021	25	1.0
56	2019	28	1.0
466	2021	-9	1.0
168	2022	-17	1.0
22	2022	13	1.0
340	2023	-6	1.0
292	2018	37	1.0
68	2019	30	1.0
88	2019	14	1.0
69	2023	38	1.0
105	2022	-8	1.0
227	2021	22	1.0
2	2021	-6	1.0
133	2020	39	1.0
79	2021	32	1.0
34	2023	16	1.0
79	2022	-5	1.0
145	2022	-1	1.0
3	2019	24	1.0
399	2023	29	1.0
295	2021	17	1.0
449	2019	-20	1.0
321	2023	18	1.0
90	2021	-6	1.0
316	2020	-11	1.0
469	2020	12	1.0
25	2020	24	1.0
160	2021	12	1.0
361	2023	28	1.0
418	2018	11	1.0
72	2019	3	1.0
390	2021	-2	1.0
286	2022	35	1.0
336	2021	-2	1.0
133	2023	36	1.0
154	2022	21	1.0
16	2021	23	1.0
422	2022	15	1.0
484	2022	31	1.0
34	2020	20	1.0
188	2020	26	1.0
205	2021	10	1.0
133	2020	39	1.0
256	2019	26	1.0
110	2018	26	1.0
69	2023	-20	1.0
330	2021	-17	1.0
2	2021	24	1.0
177	2022	12	1.0
158	2021	25	1.0
337	2018	-13	1.0
246	2021	1	1.0
345	2020	-19	1.0
431	2019	29	1.0
152	2018	17	1.0
93	2021	-20	1.0
245	2019	15	1.0
419	2020	2	1.0
278	2020	-15	1.0
276	2022	0	1.0
403	2022	34	1.0
116	2021	-20	1.0
359	2019	14	1.0
420	2022	7	1.0
181	2022	9	1.0
275	2023	39	1.0
52	2022	24	1.0
497	2022	25	1.0
193	2019	-9	1.0
244	2020	11	1.0
126	2023	10	1.0
436	2018	21	1.0
165	2019	31	1.0
197	2018	10	1.0
353	2018	12	1.0
267	2022	-8	1.0
451	2022	-3	1.0
154	2019	27	1.0
429	2022	25	1.0
72	2018	3	0.795
41	2022	-4	1.0
293	2023	-8	1.0
426	2023	-18	1.0
485	2021	-4	1.0
168	2020	6	1.0
448	2020	1	1.0
399	2019	25	1.0
95	2019	-2	1.0
310	2021	13	1.0
245	2019	-1	1.0
40	2022	-15	1.0
377	2021	20	1.0
279	2019	10	1.0
370	2022	39	1.0
375	2022	-8	1.0
484	2021	15	1.0
143	2021	27	1.0
416	2020	35	1.0
328	2021	-16	1.0
223	2022	-10	1.0
278	2021	-19	1.0
421	2019	24	1.0
259	2022	-16	1.0
10	2021	31	1.0
63	2021	0	1.0
404	2023	-15	1.0
439	2020	-18	1.0
373	2021	3	1.0
411	2020	17	1.0
172	2022	2	1.0
287	2021	17	1.0
102	2021	12	1.0
203	2021	36	1.0
309	2020	-3	1.0
429	2021	15	1.0
288	2018	13	1.0
451	2018	10	1.0
150	2020	27	1.0
193	2022	-5	1.0
382	2020	39	1.0
44	2021	-4	1.0
391	2019	20	1.0
261	2018	-6	1.0
324	2022	8	1.0
277	2018	34	1.0
469	2022	16	1.0
375	2022	11	1.0
438	2021	18	1.0
126	2019	17	1.0
397	2022	-13	1.0
104	2019	28	1.0
335	2022	19	1.0
194	2020	38	1.0
480	2020	-2	1.0
84	2023	36	1.0
230	2022	2	1.0
114	2019	16	1.0
157	2022	16	1.0
239	2023	-1	1.0
499	2022	18	1.0
336	2018	0	1.0
327	2022	-5	1.0
18	2018	-6	1.0
394	2022	22	1.0
65	2019	28	1.0
417	2022	32	1.0
31	2021	-6	1.0
309	2022	-9	1.0
499	2022	11	1.0
430	2020	3	1.0
460	2022	-1	1.0
124	2023	-4	1.0
397	2022	13	1.0
185	2018	26	1.0
427	2020	11	1.0
393	2019	20	1.0
286	2021	14	1.0
197	2022	17	1.0
488	2021	-7	1.0
324	2022	-1	1.0
111	2020	24	1.0
96	2022	9	1.0
422	2022	37	1.0
332	2019	8	1.0
173	2021	7	1.0
353	2021	-8	1.0
111	2021	22	1.0
258	2020	-20	1.0
176	2021	20	1.0
358	2022	39	1.0
379	2022	-9	1.0
81	2022	36	1.0
193	2023	20	1.0
129	2023	36	1.0
223	2018	35	1.0
117	2022	34	1.0
359	2018	-3	1.0
318	2021	-16	1.0
401	2021	34	1.0
50	2018	20	1.0
396	2021	16	1.0
130	2022	7	1.0
142	2018	4	1.0
27	2018	-13	1.0
311	2021	13	1.0
339	2023	-18	1.0
484	2022	-9	1.0
6	2019	6	1.0
179	2022	-11	1.0
434	2022	-20	1.0
65	2022	-5	1.0
240	2023	38	1.0
236	2019	-14	1.0
156	2023	-2	1.0
187	2018	-16	1.0
358	2022	13	1.0
488	2021	-11	1.0
284	2021	-17	1.0
461	2022	-17	1.0
419	2021	38	1.0
459	2021	-7	1.0
263	2019	28	1.0
434	2023	-13	1.0
275	2020	29	1.0
246	2018	33	1.0
264	2021	0	1.0
369	2018	19	1.0
83	2021	23	1.0
58	2021	8	1.0
201	2022	15	1.0
117	2023	-17	1.0
436	2021	7	1.0
227	2021	10	1.0
155	2021	13	1.0
25	2021	10	1.0
140	2021	7	1.0
5	2021	-13	1.0
61	2018	21	1.0
225	2021	-9	1.0
117	2022	10	1.0
389	2022	16	1.0
94	2020	15	1.0
496	2021	5	1.0
217	2023	-12	1.0
383	2019	1	1.0
139	2021	25	1.0
406	2023	11	1.0
172	2021	20	1.0
397	2019	33	1.0
92	2021	0	1.0
122	2022	35	1.0
66	2022	30	1.0
32	2022	25	1.0
113	2021	33	1.0
410	2023	2	1.0
196	2020	-19	1.0
101	2020	15	1.0
359	2021	15	1.0
69	2022	-2	1.0
430	2021	12	1.0
73	2021	23	1.0
221	2020	30	1.0
31	2021	-10	1.0
427	2021	36	1.0
110	2023	12	1.0
473	2018	-15	1.0
395	2021	13	1.0
26	2021	-7	1.0
300	2018	21	1.0
80	2021	-20	1.0
226	2019	15	1.0
84	2022	-20	1.0
249	2022	8	1.0
371	2021	26	1.0
479	2021	15	1.0
91	2023	-2	1.0
79	2023	-6	1.0
49	2022	-8	1.0
345	2018	9	1.0
1	2021	2	1.0
280	2018	-13	1.0
88	2022	-16	1.0
112	2023	5	1.0
45	2019	-8	1.0
345	2022	14	1.0
300	2018	-9	1.0
138	2021	17	1.0
184	2021	6	1.0
483	2021	17	1.0
409	2019	0	1.0
10	2018	-4	1.0
478	2019	8	1.0
164	2021	-18	1.0
53	2022	-18	1.0
440	2023	-3	1.0
396	2023	0	1.0
36	2018	-9	1.0
490	2022	-4	1.0
475	2022	36	1.0
299	2023	24	1.0
421	2018	2	1.0
366	2021	-3	1.0
379	2019	-8	1.0
431	2020	-7	1.0
334	2021	-1	1.0
269	2023	-8	1.0
419	2022	39	1.0
49	2021	20	1.0
434	2022	26	1.0
191	2020	7	1.0
95	2021	31	1.0
302	2020	-17	1.0
425	2021	13	1.0
390	2019	25	1.0
356	2022	22	1.0
288	2022	8	1.0
96	2022	17	1.0
97	2022	-5	1.0
189	2022	30	1.0
119	2021	16	1.0
449	2022	19	1.0
391	2023	-20	1.0
372	2021	14	1.0
422	2020	26	1.0
381	2022	-5	1.0
472	2022	27	1.0
298	2018	-11	1.0
122	2018	3	1.0
495	2023	26	1.0
260	2023	-10	1.0
238	2021	1	1.0
315	2021	27	1.0
394	2021	4	1.0
455	2020	-16	1.0
54	2022	19	1.0
452	2018	25	1.0
385	2023	35	1.0
454	2019	35	1.0
474	2022	34	1.0
485	2021	32	1.0
440	2023	35	1.0
351	2022	8	1.0
360	2019	14	1.0
397	2020	13	1.0
245	2019	-11	1.0
89	2019	-1	1.0
344	2019	20	1.0
55	2021	-8	1.0
83	2018	17	1.0
362	2022	-10	1.0
256	2018	-2	1.0
222	2022	-14	1.0
